12번째: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이천: precision=0.9091, recall=1.0000, f1-score=0.9524, support=20.0000
이천시수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
이천시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이탈리아: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이해: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
익명: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
익산시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
익숙: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인격: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
인도: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
인사법: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인상: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인색하다: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
인증: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인질: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
일곱명: precision=0.7500, recall=0.6000, f1-score=0.6667, support=10.0000
일곱배: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
일몰: precision=0.9000, recall=0.9000, f1-score=0.9000, support=20.0000
일반인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
일부러: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
일석이조: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
일시불: precision=1.0000, recall=0.9500, f1-score=0.9744, support=20.0000
일요일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
일인다역: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
일임: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
일자무식: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
일출: precision=1.0000, recall=0.7500, f1-score=0.8571, support=20.0000
일터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
일확천금: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
임실군수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
입: precision=0.6667, recall=0.4000, f1-score=0.5000, support=10.0000
잊다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
자극: precision=0.6250, recall=0.5000, f1-score=0.5556, support=10.0000
자막: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
자비없다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
자살: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
자살자: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
자석: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
자습: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
자유: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
자정: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
작명: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
작살내다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
작업복: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
작은아빠: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
작은엄마: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
잘못하다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
잠기다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
잠자다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
장난: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
장려하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
장마: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
장애유형: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
장애인: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
장흥군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
장흥군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
재량: precision=0.7500, recall=0.7500, f1-score=0.7500, support=20.0000
재미없다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
재봉틀: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
저명인사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
저택: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
적격: precision=0.8636, recall=0.9500, f1-score=0.9048, support=20.0000
전근: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
전남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전남농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
전세: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
전심전력: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
전염: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
전주시수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
전주시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
전화번호: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
절도죄: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
절수: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
젊다: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
점등: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
정밀검사: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
정벌: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
정신장애: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제발: precision=0.6897, recall=1.0000, f1-score=0.8163, support=20.0000
제부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제주시수화통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제주시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
제주특별자치도농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=9.0000
제천시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제천시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
제천시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
조상: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
조심: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
조용하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
조회: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
존경하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
졸리다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
졸업장: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
종로5가: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
종로구수어통역센터: precision=0.6250, recall=0.5000, f1-score=0.5556, support=10.0000
종로구주민지원센터: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
종로구지부: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
종아리맞다: precision=1.0000, recall=0.5556, f1-score=0.7143, support=9.0000
좋다: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
죄송: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
주관: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
주다: precision=0.6944, recall=0.8333, f1-score=0.7576, support=30.0000
주민센터: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
주요점: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
주유소: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
주정뱅이: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
주차장: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
준우승: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
중국: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
중독: precision=0.9444, recall=0.8500, f1-score=0.8947, support=20.0000
중랑구지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
중립: precision=0.6667, recall=0.6000, f1-score=0.6316, support=10.0000
중병: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
즐겁다: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
증거: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
증원: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
지겹다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
지도: precision=0.8158, recall=0.7750, f1-score=0.7949, support=40.0000
지불하다: precision=0.8824, recall=1.0000, f1-score=0.9375, support=30.0000
지식인: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
지팡이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
지혜: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
직원: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
직인: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
직책: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
진단서: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
진수성찬: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
진천군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
질색: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
집요: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
집주인: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
징검다리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
징그럽다: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
찔리다: precision=0.7500, recall=0.9000, f1-score=0.8182, support=20.0000
차도: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
차량번호판: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
차멀미: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
차분: precision=0.6429, recall=0.9000, f1-score=0.7500, support=10.0000
찬물: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
참가자: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
참관: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
참다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
찻길: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
창녕군수화통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
창백: precision=0.0000, recall=0.0000, f1-score=0.0000, support=10.0000
창원시청: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
창피: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
창피하다: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
채용자: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
채팅: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
책임: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
책임이사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
책임자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
책임지다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
챔피언: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
처녀: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
천: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
천만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
천벌: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
천안시수어통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
천안시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천안시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천연색: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
천오백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천오백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
천황: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
철교: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
철근: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
철면피: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
철원군지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
철판: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
첫째: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
청도군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
청도군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청소당번: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
청송군수어통역센터: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
청송군지부: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
청양군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청양군지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
청원: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
청주시수어통역센터: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
청주시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
청진기: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
체감: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
체온: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
체험: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
초대권: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
초라: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
초록: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
초면: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
초산: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
초상화: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
촉박: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
촛불: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
총각: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
총괄: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
총괄자: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
총무: precision=0.7500, recall=0.6000, f1-score=0.6667, support=10.0000
최상급: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
추수: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
축하: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
춘천시수어통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
춘천시지부: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
춘천시청: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
출산증가: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
출석: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충격: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
충남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충남도청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충북농아인협회: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충북도청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충분: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
충성: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
충주시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
취객: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
취업: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
치료: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
치아: precision=0.3636, recall=0.4000, f1-score=0.3810, support=10.0000
치약: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
친자: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
칠곡군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠만오천: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
칠백: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
칠백만: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
칠백억: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
칠백오십만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠십오: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
칠십이: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
칠십칠: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
칠십팔: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
칠천: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
침착: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
칩거: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
칼슘: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
코: precision=0.3750, recall=0.3000, f1-score=0.3333, support=10.0000
코치: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
콧물: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
콩밭: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
콩잎: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
큰형: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
키다리: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
키우다: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
킬로미터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
타인: precision=0.6000, recall=0.9000, f1-score=0.7200, support=10.0000
탈춤: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
탈환: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
탕진: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
태백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
태안군수어통역센터: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
태안군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
턱: precision=0.5333, recall=0.8000, f1-score=0.6400, support=10.0000
털: precision=0.6250, recall=1.0000, f1-score=0.7692, support=10.0000
테니스: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
토기: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
통역사: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
통영시수화통역센터: precision=0.6000, recall=0.9000, f1-score=0.7200, support=10.0000
통영시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
통영시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
통증: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
퇴사: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
퇴임: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
투쟁: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
특기: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
특선: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
틀리다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
파도: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
파랑: precision=0.4545, recall=0.5000, f1-score=0.4762, support=10.0000
파악하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
파주시수어통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
파주시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
파주시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
판결: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
판박이: precision=1.0000, recall=0.9000, f1-score=0.9474, support=30.0000
팔: precision=0.7200, recall=0.9000, f1-score=0.8000, support=20.0000
팔랑귀: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
팔백: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
팔십: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
팔십만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
팔십사: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
팔십삼: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
팔십억: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
팔십오: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔십오억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔십일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔십칠: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
팔십팔: precision=0.6250, recall=1.0000, f1-score=0.7692, support=10.0000
팔억: precision=0.6000, recall=0.9000, f1-score=0.7200, support=10.0000
팔천만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
팔천오백만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
편견: precision=0.7000, recall=0.7000, f1-score=0.7000, support=10.0000
평가: precision=0.8824, recall=0.7500, f1-score=0.8108, support=20.0000
평가하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
평안: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
평창지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
평택시지부: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
폐업: precision=1.0000, recall=0.9667, f1-score=0.9831, support=30.0000
포기: precision=0.9259, recall=0.8333, f1-score=0.8772, support=30.0000
포천: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
포천시수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
포천시청: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
포켓: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
포항시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
표리부동: precision=0.8000, recall=0.8000, f1-score=0.8000, support=20.0000
품격: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
풍성: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
필기시험: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
필리핀: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
하남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
하남시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
하는수없다: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
하늘: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
하동군수화통역센터: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
하동군주민지원센터: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
하동군지부: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
하산: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
학교연혁: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
학수고대: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
학습: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
학식: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
학업: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
한글: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
한명: precision=0.6250, recall=0.5000, f1-score=0.5556, support=10.0000
한숨: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
한약: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
할머니: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
할아버지: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
함구: precision=0.8636, recall=0.9500, f1-score=0.9048, support=40.0000
함안군수화통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
함안군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
함안군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
합의: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
항공사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
해내다: precision=0.5625, recall=0.9000, f1-score=0.6923, support=10.0000
해하다: precision=1.0000, recall=0.8500, f1-score=0.9189, support=20.0000
햅쌀: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
햇빛: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
행거: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
허약자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
허탕: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
험담: precision=0.7200, recall=0.9000, f1-score=0.8000, support=20.0000
헛수고: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
헤드라이트: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
혀: precision=0.6667, recall=0.4000, f1-score=0.5000, support=10.0000
현대: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
혈액형: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
혈통: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
형: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
형수: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
형편없다: precision=0.9444, recall=0.8500, f1-score=0.8947, support=20.0000
호수: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
혹시: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
홍성군지부: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
홍익대학교: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
홍천군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
홍천군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화나다: precision=0.7500, recall=0.6000, f1-score=0.6667, support=10.0000
화상채팅: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화성: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화성시지부: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
화성시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
화요일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화천군수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
화천군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화천군지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
확답: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
확약: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
확인서: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
