12번째: precision=0.5833, recall=0.7000, f1-score=0.6364, support=10.0000
아름답다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
아부: precision=0.8947, recall=0.5667, f1-score=0.6939, support=30.0000
아산: precision=1.0000, recall=1.0000, f1-score=1.0000, support=9.0000
아산시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
아산시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
아산시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
아주버님: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
아차산: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
아첨: precision=0.5556, recall=1.0000, f1-score=0.7143, support=10.0000
아프다: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
아프리카: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
아하: precision=0.9630, recall=0.8667, f1-score=0.9123, support=30.0000
아홉명: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
아홉배: precision=0.6000, recall=0.3000, f1-score=0.4000, support=10.0000
아홉번째: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
악몽: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
악영향: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
악용: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
안경원: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
안다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
안산: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
안성: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
안성시수어통역센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
안성시지부: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
안성시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
안심: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
안쓰럽다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
안양: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
안양대학교: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
안양시청: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
안위: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
안타깝다: precision=0.4091, recall=0.4500, f1-score=0.4286, support=20.0000
알다: precision=0.9444, recall=0.8500, f1-score=0.8947, support=20.0000
알려주다: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
알맞다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
알아서: precision=0.6429, recall=0.9000, f1-score=0.7500, support=20.0000
알아차리다: precision=0.9474, recall=0.9000, f1-score=0.9231, support=20.0000
알코올중독: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
암살: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
앞서가다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
애국자: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
애매하다: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
애처: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
야간경비: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
야구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
야구부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
야망: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
약효: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
얌전하다: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
양계: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양다리: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양산: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
양산시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
양서: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양식: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
양자택일: precision=0.6333, recall=0.9500, f1-score=0.7600, support=20.0000
양젖: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
양주: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
양주시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양주시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
양천구수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양천구주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양천구지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
양치: precision=0.4000, recall=0.6000, f1-score=0.4800, support=10.0000
양털: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
양평: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
양평군수어통역센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
양평군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
얕보다: precision=0.8684, recall=0.8250, f1-score=0.8462, support=40.0000
어렵다: precision=1.0000, recall=0.7500, f1-score=0.8571, support=20.0000
어리석다: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
어린이대공원: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
어차피: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
언덕: precision=0.8889, recall=0.8000, f1-score=0.8421, support=20.0000
언약: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
얻어먹다: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
얼굴: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
얼굴이빨개지다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
얼굴형: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
얼마: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
엄마: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
엄청나다: precision=0.4615, recall=0.6000, f1-score=0.5217, support=10.0000
엉덩이: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
엉뚱: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
에버랜드: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
에어컨: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여객선: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여경: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
여공: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여대생: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
여덟번째: precision=0.3077, recall=0.4000, f1-score=0.3478, support=10.0000
여동생: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
여리다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여배우: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여분: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
여섯배: precision=0.6429, recall=0.9000, f1-score=0.7500, support=10.0000
여성복: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
여성학과: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여수: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여수시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여의도: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
여주시청: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
여학교: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
여행사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
여행지: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
연구: precision=0.5714, recall=1.0000, f1-score=0.7273, support=20.0000
연구소: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
연구실: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
연기: precision=0.5625, recall=0.9000, f1-score=0.6923, support=10.0000
연꽃: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
연령제한: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
연말: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
연설: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
연설문: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
연애편지: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
연천: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
연천군지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
연초: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
연패: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
연합: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
열두번째: precision=0.4000, recall=0.2000, f1-score=0.2667, support=10.0000
열배: precision=0.5000, recall=0.3000, f1-score=0.3750, support=10.0000
열번째: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
열세번째: precision=0.5714, recall=0.4000, f1-score=0.4706, support=10.0000
열심: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
열아홉번째: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
염색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영광군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
영광군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영덕군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영덕군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영덕군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영동군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영동군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영등포구수어통역센터: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
영등포구지부: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
영등포시장: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
영문법: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영아: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
영암군수어통역센터: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
영암군주민지원센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
영암군지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
영양군지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
영어: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
영월군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
영월군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영월군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
영주시지부: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
영주시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
영천시수어통역센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
영천시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
예견: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
예고: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
예민: precision=0.9091, recall=1.0000, f1-score=0.9524, support=20.0000
예쁘다: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
예산군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
예산군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
예술: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
예술가: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
예습: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
예식장: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
예전: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
예정: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
예천군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오래도록: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
오른쪽: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
오리알: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오만: precision=1.0000, recall=0.8889, f1-score=0.9412, support=9.0000
오만오천: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오백: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
오백억: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
오백오십: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
오백오십만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
오빠: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
오산: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
오산시수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
오산시시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오산시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
오십: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
오십삼: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오십억: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
오십오: precision=0.6250, recall=1.0000, f1-score=0.7692, support=10.0000
오십오억: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
오십육: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
오십일: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
오십칠: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오억: precision=1.0000, recall=0.7778, f1-score=0.8750, support=9.0000
오억오천만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오천만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오천오백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
오천오백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
옥천군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
옥천군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
온실: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
올림픽경기: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
올림픽공원: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
옷장: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
와인: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
완료: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
완주군수어통역센터: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
완주군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
완주군지부: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
완패: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
왕족: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
외국어: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
외국인: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
외상값: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
외손녀: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
왼쪽: precision=0.4091, recall=0.9000, f1-score=0.5625, support=10.0000
욕구: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
욕망: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
욕심: precision=0.6154, recall=0.8000, f1-score=0.6957, support=10.0000
욕하다: precision=0.6765, recall=0.7667, f1-score=0.7188, support=30.0000
용돈: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
용사: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
용산: precision=0.6667, recall=1.0000, f1-score=0.8000, support=10.0000
용인: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
용인대학교: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
용인시수어통역센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
용인시청: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
용품: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
우습다: precision=0.9444, recall=0.8500, f1-score=0.8947, support=20.0000
우울: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
운동경기: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
운동화: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
운전면허: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
운전자: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
울릉군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
울릉군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
울릉군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
울릉도: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
울보: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
울산: precision=0.0000, recall=0.0000, f1-score=0.0000, support=10.0000
울산광역시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
울음소리: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
울진군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
울진군주민지원센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
울진군지부: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
웃는척: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
웃음소리: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
원주: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
원주시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
원주시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
원하다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
원한: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
월급: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
월세: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
월요일: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
월초: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
위: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
위로: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
위선자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
위스키: precision=0.6250, recall=1.0000, f1-score=0.7692, support=10.0000
위인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=20.0000
위임: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
유구무언: precision=0.9000, recall=0.9000, f1-score=0.9000, support=40.0000
유권자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
유대인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
유도: precision=0.4615, recall=0.6000, f1-score=0.5217, support=10.0000
유럽: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
유명무실: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
유명하다: precision=0.0000, recall=0.0000, f1-score=0.0000, support=10.0000
유성구수어통역센터: precision=0.5556, recall=1.0000, f1-score=0.7143, support=10.0000
유성구지부: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
유조선: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
유치하다: precision=0.9412, recall=0.8000, f1-score=0.8649, support=20.0000
육만: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
육백: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
육백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
육백억: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
육백오십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
육백오십만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
육십: precision=1.0000, recall=0.6667, f1-score=0.8000, support=15.0000
육십구: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
육십만: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
육십사: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
육십삼: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
육십억: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
육십오만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
육십육: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
육십칠: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
육십팔: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
육억오천만: precision=1.0000, recall=0.4000, f1-score=0.5714, support=10.0000
육천: precision=0.5625, recall=0.9000, f1-score=0.6923, support=10.0000
육천만: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
육천오백: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
육천오백만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
은신처: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
은평구수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
은평구주민지원센터: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
은평구지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
을지로3가: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
음료수: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
음악가: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
음주운전: precision=0.9524, recall=1.0000, f1-score=0.9756, support=20.0000
응접실: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
의문: precision=1.0000, recall=0.9310, f1-score=0.9643, support=29.0000
의미: precision=0.8889, recall=0.8000, f1-score=0.8421, support=20.0000
의사: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
의성군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
의성군지부: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
의심: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
의왕시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
의욕: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
의정부시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
의정부시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
의학: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
의혹: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
이: precision=0.7778, recall=0.7000, f1-score=0.7368, support=10.0000
이것: precision=0.6667, recall=0.4000, f1-score=0.5000, support=10.0000
이기주의: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
이란: precision=0.5000, recall=0.4000, f1-score=0.4444, support=10.0000
이력: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
이력서: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이마: precision=0.4286, recall=0.3000, f1-score=0.3529, support=10.0000
이만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이만오천: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
이미: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이백구십: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이백사십: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이백십: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
이백오십: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이백오십만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이백육십: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이백칠십: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이백팔십: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
이불: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
이사: precision=0.5000, recall=0.6000, f1-score=0.5455, support=10.0000
이상: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
이스라엘: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
이심전심: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이십: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
이십구: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
이십사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이십삼: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이십억: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
이십오: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
이십오만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이십오억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이십육: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이십이: precision=0.5882, recall=1.0000, f1-score=0.7407, support=10.0000
이십일: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
이십칠: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이십팔: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
이억: precision=0.6000, recall=0.6000, f1-score=0.6000, support=10.0000
이억오천만: precision=0.4444, recall=0.4000, f1-score=0.4211, support=10.0000
이의: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
이집트: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이천: precision=0.9091, recall=1.0000, f1-score=0.9524, support=20.0000
이천만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이천시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이천시지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
이천시청: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
이천오백: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
이천오백만: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
이탈리아: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
이해: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
익명: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
익사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
익산시지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
익산시청: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
익숙: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
인격: precision=0.8000, recall=0.8000, f1-score=0.8000, support=10.0000
인도: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
